31,0
22,0
28,0
26,0
22,0
30,0
88,0
93,0
88,0
93,0
50,0
54,0
30,0
89,0
57,0
76,0
37,0
38,0
79,0
85,0
51,0
56,0
88,0
93,0
80,0
91,0
76,0
95,0
50,0
44,0
43,0
59,0
60,0
74,0
66,0
34,0
46,0
37,0
33,0
68,0
61,0
59,0
65,0
63,0
75,0
66,0
48,0
43,0
51,0
46,0
43,0
49,0
46,0
43,0
38,0
38,0
39,0
61,0
39,0
45,0
46,0
44,0
52,0
43,0
50,0
40,0
91,0
93,0
97,0
83,0
96,0
86,0
79,0
87,0
94,0
90,0
94,0
91,0
95,0
81,0
83,0
88,0
93,0
88,0
92,0
93,0
79,0
75,0
89,0
78,0
92,0
68,0
76,0
73,0
69,0
68,0
57,0
48,0
57,0
50,0
46,0
38,0
44,0
90,0
75,0
55,0
58,0
52,0
55,0
48,0
58,0
53,0
80,0
55,0
93,0
77,0
86,0
69,0
70,0
99,0
66,0
80,0
78,0
68,0
74,0
66,0
67,0
73,0
81,0
81,0
88,0
95,0
96,0
90,0
97,0
94,0
88,0
64,0
63,0
59,0
96,0
96,0
46,0
46,0
56,0
84,0
75,0
71,0
84,0
59,0
79,0
63,0
74,0
51,0
83,0
56,0
47,0
71,0
33,0
45,0
59,0
54,0
53,0
62,0
77,0
72,0
86,0
97,0
85,0
96,0
95,0
93,0
60,0
69,0
57,0
68,0
54,0
69,0
82,0
60,0
59,0
35,0
47,0
34,0
33,0
25,0
42,0
38,0
35,0
35,0
32,0
31,0
52,0
43,0
35,0
39,0
85,0
98,0
86,0
89,0
86,0
85,0
87,0
92,0
96,0
91,0
83,0
93,0
95,0
83,0
71,0
96,0
81,0
87,0
83,0
98,0
92,0
73,0
77,0
95,0
97,0
95,0
96,0
93,0
96,0
96,0
90,0
95,0
100,0
92,0
88,0
95,0
81,0
87,0
63,0
35,0
58,0
35,0
51,0
61,0
40,0
32,0
50,0
35,0
73,0
62,0
80,0
87,0
89,0
57,0
51,0
41,0
71,0
63,0
61,0
56,0
44,0
49,0
67,0
49,0
72,0
68,0
50,0
49,0
63,0
76,0
78,0
59,0
46,0
77,0
99,0
88,0
80,0
85,0
73,0
64,0
74,0
67,0
61,0
87,0
82,0
57,0
77,0
66,0
61,0
61,0
59,0
71,0
95,0
65,0
60,0
52,0
74,0
71,0
67,0
61,0
68,0
67,0
92,0
100,0
79,0
65,0
68,0
61,0
64,0
94,0
70,0
57,0
57,0
46,0
33,0
39,0
54,0
42,0
49,0
83,0
73,0
81,0
55,0
71,0
70,0
88,0
60,0
73,0
66,0
84,0
63,0
88,0
66,0
86,0
70,0
98,0
96,0
95,0
90,0
63,0
100,0
81,0
87,0
75,0
76,0
68,0
78,0
71,0
59,0
66,0
75,0
73,0
88,0
87,0
76,0
42,0
82,0
73,0
81,0
84,0
95,0
85,0
82,0
88,0
93,0
97,0
85,0
98,0
97,0
100,0
99,0
89,0
87,0
92,0
61,0
54,0
42,0
54,0
64,0
65,0
53,0
52,0
55,0
41,0
61,0
39,0
48,0
62,0
51,0
53,0
65,0
68,0
54,0
57,0
45,0
63,0
94,0
92,0
94,0
93,0
96,0
79,0
92,0
93,0
88,0
92,0
99,0
68,0
83,0
78,0
94,0
66,0
67,0
43,0
56,0
33,0
38,0
44,0
41,0
97,0
69,0
60,0
57,0
54,0
95,0
99,0
89,0
95,0
92,0
97,0
100,0
95,0
97,0
60,0
45,0
65,0
52,0
55,0
43,0
55,0
94,0
92,0
90,0
95,0
93,0
97,0
70,0
95,0
96,0
97,0
92,0
94,0
93,0
80,0
97,0
91,0
96,0
65,0
95,0
99,0
87,0
97,0
96,0
96,0
95,0
100,0
95,0
99,0
66,0
72,0
68,0
55,0
51,0
40,0
62,0
38,0
41,0
97,0
96,0
88,0
75,0
92,0
76,0
91,0
85,0
92,0
88,0
75,0
75,0
65,0
66,0
83,0
76,0
78,0
76,0
76,0
56,0
54,0
66,0
71,0
83,0
85,0
42,0
43,0
44,0
43,0
43,0
42,0
45,0
87,0
71,0
75,0
73,0
80,0
68,0
71,0
69,0
62,0
85,0
59,0
61,0
48,0
63,0
57,0
81,0
84,0
65,0
98,0
77,0
91,0
68,0
40,0
32,0
30,0
29,0
40,0
28,0
34,0
29,0
31,0
98,0
90,0
92,0
78,0
86,0
80,0
78,0
53,0
66,0
79,0
80,0
76,0
70,0
53,0
62,0
37,0
41,0
49,0
46,0
39,0
37,0
50,0
33,0
37,0
39,0
67,0
65,0
62,0
43,0
39,0
30,0
30,0
67,0
52,0
51,0
81,0
58,0
77,0
87,0
81,0
92,0
74,0
84,0
90,0
94,0
89,0
98,0
94,0
90,0
75,0
66,0
68,0
88,0
94,0
79,0
94,0
90,0
64,0
92,0
23,0
22,0
19,0
28,0
18,0
18,0
15,0
24,0
23,0
36,0
30,0
28,0
13,0
15,0
14,0
16,0
18,0
16,0
78,0
80,0
79,0
73,0
92,0
82,0
77,0
82,0
68,0
54,0
49,0
74,0
75,0
88,0
87,0
78,0
83,0
62,0
79,0
27,0
28,0
30,0
46,0
66,0
74,0
25,0
55,0
68,0
50,0
52,0
35,0
37,0
46,0
47,0
58,0
46,0
22,0
19,0
22,0
56,0
32,0
83,0
91,0
91,0
32,0
86,0
46,0
27,0
80,0
51,0
47,0
44,0
87,0
92,0
67,0
57,0
80,0
66,0
42,0
47,0
32,0
34,0
30,0
74,0
39,0
30,0
17,0
17,0
16,0
57,0
78,0
58,0
63,0
53,0
69,0
39,0
50,0
86,0
91,0
13,0
49,0
55,0
49,0
48,0
61,0
52,0
47,0
81,0
40,0
56,0
32,0
31,0
34,0
27,0
35,0
22,0
33,0
40,0
24,0
22,0
29,0
28,0
56,0
33,0
50,0
24,0
25,0
25,0
37,0
35,0
29,0
76,0
58,0
34,0
20,0
21,0
20,0
25,0
21,0
26,0
22,0
19,0
