468,0
140,0
464,0
467,0
138,0
461,0
459,0
500,0
459,0
500,0
341,0
333,0
189,0
203,0
284,0
190,0
271,0
177,0
259,0
167,0
248,0
159,0
237,0
150,0
225,0
144,0
450,0
140,0
138,0
134,0
131,0
127,0
103,0
123,0
144,0
94,0
130,0
120,0
142,0
85,0
129,0
116,0
140,0
80,0
114,0
74,0
251,0
179,0
509,0
132,0
240,0
69,0
469,0
127,0
249,0
178,0
506,0
129,0
236,0
64,0
451,0
126,0
247,0
178,0
506,0
127,0
234,0
58,0
429,0
512,0
125,0
135,0
601,0
605,0
231,0
56,0
412,0
516,0
123,0
183,0
605,0
229,0
52,0
400,0
518,0
122,0
181,0
603,0
228,0
48,0
519,0
395,0
123,0
518,0
122,0
129,0
181,0
601,0
226,0
46,0
80,0
508,0
380,0
122,0
516,0
122,0
127,0
166,0
600,0
43,0
76,0
497,0
368,0
121,0
152,0
595,0
41,0
71,0
492,0
358,0
120,0
127,0
593,0
594,0
39,0
68,0
484,0
120,0
45,0
592,0
593,0
37,0
64,0
478,0
173,0
120,0
323,0
40,0
593,0
597,0
36,0
61,0
473,0
353,0
447,0
313,0
33,0
592,0
592,0
59,0
469,0
354,0
444,0
172,0
305,0
67,0
591,0
57,0
349,0
171,0
66,0
592,0
55,0
341,0
170,0
42,0
593,0
50,0
265,0
143,0
347,0
115,0
38,0
48,0
263,0
333,0
132,0
57,0
113,0
120,0
147,0
585,0
594,0
597,0
47,0
454,0
261,0
333,0
441,0
127,0
56,0
346,0
234,0
112,0
120,0
142,0
6,0
70,0
592,0
593,0
229,0
28,0
46,0
259,0
118,0
54,0
345,0
166,0
233,0
111,0
90,0
120,0
593,0
70,0
592,0
44,0
451,0
256,0
331,0
440,0
37,0
119,0
122,0
116,0
52,0
344,0
111,0
90,0
108,0
122,0
152,0
340,0
138,0
-72,0
38,0
70,0
592,0
594,0
227,0
27,0
43,0
451,0
253,0
334,0
35,0
117,0
111,0
115,0
51,0
344,0
232,0
176,0
110,0
90,0
106,0
122,0
184,0
121,0
338,0
-157,0
39,0
68,0
592,0
593,0
227,0
27,0
42,0
449,0
249,0
32,0
140,0
111,0
51,0
232,0
109,0
92,0
105,0
120,0
180,0
338,0
153,0
-155,0
256,0
40,0
68,0
592,0
593,0
226,0
27,0
449,0
245,0
328,0
31,0
110,0
50,0
343,0
197,0
121,0
231,0
103,0
119,0
179,0
119,0
338,0
-158,0
243,0
38,0
591,0
225,0
443,0
243,0
324,0
30,0
50,0
140,0
106,0
50,0
344,0
195,0
164,0
120,0
231,0
119,0
177,0
118,0
337,0
590,0
224,0
442,0
243,0
320,0
28,0
50,0
344,0
192,0
222,0
163,0
120,0
230,0
119,0
174,0
585,0
223,0
440,0
241,0
316,0
439,0
28,0
50,0
344,0
192,0
220,0
119,0
230,0
118,0
171,0
